id,HetGNN,KGAT,NIRec
u786,0.7548,0.7574,0.7158
u787,0.7357,0.8165,0.7309
u788,0.7652,0.843,0.8662
u789,0.7512,0.8188,0.7659
u790,0.8189,0.8158,0.7733
u791,0.7438,0.777,0.8428
u792,0.7516,0.84,0.701
u793,0.77,0.8341,0.741
u794,0.7397,0.8425,0.7873
u795,0.7567,0.7911,0.7377
u796,0.8037,0.8092,0.7473
u797,0.7764,0.8432,0.7649
u798,0.8464,0.8856,0.8469
u799,0.7292,0.8405,0.7927
u800,0.7867,0.8067,0.7789
u801,0.796,0.8326,0.8162
u802,0.732,0.8321,0.7515
u803,0.694,0.8166,0.77
u804,0.7603,0.8217,0.839
u805,0.7813,0.8165,0.8141
u806,0.7341,0.8401,0.7309
u807,0.7071,0.7749,0.6976
u808,0.7163,0.7821,0.7279
u809,0.7755,0.8427,0.7977
u810,0.7771,0.7859,0.7476
u811,0.7739,0.8225,0.8226
u812,0.6518,0.7731,0.6476
u813,0.7534,0.8345,0.7108
u814,0.7456,0.8269,0.7768
u815,0.6977,0.8084,0.7009
u816,0.6803,0.8706,0.7925
u817,0.7053,0.7796,0.5986
u818,0.7806,0.8665,0.8189
u819,0.7588,0.8441,0.7939
u820,0.7353,0.8224,0.7072
u821,0.7436,0.8001,0.7831
u822,0.2264,0.7885,0.7899
u823,0.6953,0.7032,0.6788
u824,0.7648,0.8249,0.7638
u825,0.8385,0.8486,0.8719
u826,0.7112,0.818,0.6336
u827,0.7179,0.8421,0.7763
u828,0.804,0.8626,0.8582
u829,0.7736,0.8741,0.7167
u830,0.7553,0.9255,0.8138
u831,0.6485,0.6826,0.6281
u832,0.7257,0.8286,0.6544
u833,0.8445,0.8735,0.8208
u834,0.7313,0.8289,0.665
u835,0.7853,0.849,0.766
u836,0.6061,0.7048,0.7741
u837,0.8203,0.8634,0.821
u838,0.6889,0.8504,0.757
u839,0.7818,0.8203,0.7956
u840,0.7706,0.841,0.8383
u841,0.823,0.8582,0.8348
u842,0.6451,0.7219,0.6856
u843,0.7262,0.798,0.7168
u844,0.8153,0.8468,0.8231
u845,0.7665,0.7853,0.8369
u846,0.8499,0.9139,0.8778
u847,0.7524,0.7864,0.699
u848,0.7589,0.8191,0.6342
u849,0.8167,0.8348,0.8863
u850,0.6795,0.8134,0.6472
u851,0.7388,0.7614,0.7108
u852,0.727,0.826,0.7137
u853,0.7798,0.8848,0.7395
u854,0.7536,0.8046,0.7601
u855,0.713,0.832,0.731
u856,0.7103,0.8723,0.7224
u857,0.7388,0.8144,0.7396
u858,0.7521,0.7863,0.7305
u859,0.8273,0.9201,0.8738
u860,0.7982,0.7733,0.7973
u861,0.7199,0.8552,0.7695
u862,0.7346,0.8386,0.7894
u863,0.7977,0.8334,0.6424
u864,0.6463,0.7244,0.6785
u865,0.713,0.7305,0.6277
u866,0.7189,0.8692,0.693
u867,0.8126,0.8267,0.7925
u868,0.7267,0.8356,0.6803
u869,0.7442,0.8544,0.7972
u870,0.7457,0.8667,0.7667
u871,0.666,0.8255,0.622
u872,0.742,0.8084,0.7629
u873,0.8234,0.8381,0.7975
u874,0.7393,0.762,0.8082
u875,0.721,0.8403,0.7162
u876,0.8192,0.8341,0.7709
u877,0.8004,0.8292,0.8368
u878,0.6653,0.7926,0.5663
u879,0.7363,0.8278,0.7688
u880,0.6865,0.8739,0.675
u881,0.7316,0.833,0.828
u882,0.7529,0.745,0.869
u883,0.7829,0.7712,0.8145
u884,0.7924,0.8369,0.881
u885,0.738,0.8611,0.755
u886,0.7753,0.7295,0.7521
u887,0.7086,0.8644,0.7829
u888,0.6665,0.8092,0.7789
u889,0.7305,0.7116,0.7486
u890,0.7145,0.7913,0.665
u891,0.7229,0.8362,0.6921
u892,0.6945,0.7752,0.7587
u893,0.7386,0.7886,0.8069
u894,0.7631,0.7786,0.7036
u895,0.8194,0.8199,0.7964
u896,0.7419,0.8331,0.7696
u897,0.7908,0.8579,0.6667
u898,0.7693,0.8736,0.7778
u899,0.8127,0.8596,0.7721
u900,0.6922,0.802,0.7251
u901,0.7236,0.7873,0.7676
u902,0.835,0.8491,0.866
u903,0.7924,0.8451,0.8687
u904,0.6894,0.776,0.6723
u905,0.7047,0.7634,0.6953
u906,0.7672,0.7551,0.7618
u907,0.743,0.8314,0.7713
u908,0.7777,0.7667,0.7212
u909,0.7212,0.8252,0.7642
u910,0.7493,0.7934,0.7325
u911,0.7435,0.795,0.6302
u912,0.7404,0.8352,0.6838
u913,0.6752,0.7755,0.602
u914,0.7126,0.8163,0.6732
u915,0.68,0.8721,0.7223
u916,0.72,0.8065,0.7582
u917,0.8018,0.8574,0.7549
u918,0.5739,0.8304,0.5441
u919,0.7819,0.7746,0.8246
u920,0.786,0.848,0.7184
u921,0.517,0.8627,0.4758
u922,0.7492,0.8039,0.7888
u923,0.719,0.7877,0.6629
u924,0.7868,0.8303,0.8466
u925,0.7288,0.76,0.7985
u926,0.792,0.8434,0.8428
u927,0.5898,0.6967,0.635
u928,0.7379,0.8227,0.8209
u929,0.7967,0.8138,0.8289
u930,0.8049,0.8667,0.8336
u931,0.7605,0.767,0.7061
u932,0.7641,0.8442,0.8298
u933,0.8151,0.8416,0.87
u934,0.7486,0.7885,0.7414
u935,0.7859,0.8137,0.8007
u936,0.7825,0.7982,0.803
u937,0.8125,0.8768,0.7831
u938,0.7092,0.7975,0.7929
u939,0.7345,0.8437,0.7395
u940,0.7365,0.7489,0.7177
u941,0.7482,0.8344,0.8021
u942,0.7189,0.8575,0.7427
u943,0.8166,0.8028,0.7584
u944,0.7293,0.8334,0.7576
u945,0.7075,0.8035,0.7724
u946,0.7484,0.7907,0.8293
u947,0.7242,0.7479,0.7189
u948,0.7515,0.8164,0.7301
u949,0.6647,0.7355,0.6313
u950,0.7475,0.8318,0.6893
u951,0.7918,0.815,0.817
u952,0.7874,0.8712,0.7576
u953,0.7765,0.8794,0.8733
u954,0.7073,0.781,0.6564
u955,0.8027,0.8114,0.7573
u956,0.7712,0.7932,0.8299
u957,0.7548,0.8086,0.6988
u958,0.6737,0.7917,0.7761
u959,0.7218,0.7294,0.7415
u960,0.8543,0.8323,0.8147
u961,0.7873,0.7682,0.7571
u962,0.791,0.8254,0.7611
u963,0.8005,0.859,0.782
u964,0.7653,0.7931,0.7528
u965,0.721,0.7901,0.6336
u966,0.8071,0.8143,0.793
u967,0.6675,0.8492,0.6646
u968,0.7071,0.8277,0.6823
u969,0.7334,0.7806,0.7556
u970,0.7759,0.7483,0.7262
u971,0.8459,0.9022,0.8894
u972,0.7146,0.7405,0.7005
u973,0.7651,0.8285,0.695
u974,0.8431,0.8108,0.7425
u975,0.7807,0.8142,0.8529
u976,0.7885,0.7999,0.7908
u977,0.7662,0.8003,0.7465
u978,0.8068,0.8056,0.869
u979,0.6846,0.7821,0.6023
u980,0.6891,0.8614,0.6837
u981,0.7127,0.7871,0.7648
u982,0.7309,0.7744,0.6872
u983,0.7727,0.7813,0.7497
u984,0.8398,0.8688,0.8586
u985,0.7239,0.7746,0.7583
u986,0.7766,0.8033,0.7886
u987,0.734,0.8291,0.7558
u988,0.1698,0.7938,0.6481
u989,0.6702,0.8349,0.8411
u990,0.6747,0.7903,0.8121
u991,0.6933,0.7628,0.7407
u992,0.796,0.8421,0.8339
u993,0.8031,0.8102,0.8293
u994,0.7246,0.8165,0.745
u995,0.7724,0.853,0.7311
u996,0.3428,0.8232,0.6398
u997,0.8147,0.8442,0.7221
u998,0.7214,0.8732,0.7921
u999,0.7013,0.7833,0.7419
u1000,0.7469,0.8106,0.759
u1001,0.675,0.8468,0.6614
u1002,0.6729,0.77,0.603
u1003,0.7073,0.812,0.7548
u1004,0.4826,0.8506,0.5701
u1005,0.8097,0.8544,0.669
u1006,0.7679,0.8104,0.7862
u1007,0.5992,0.8972,0.4971
u1008,0.7846,0.8473,0.7668
u1009,0.7452,0.7714,0.7731
u1010,0.6185,0.7617,0.6459
u1011,0.7298,0.7723,0.8202
u1012,0.7556,0.7935,0.7169
u1013,0.6538,0.8435,0.687
u1014,0.6517,0.7958,0.6896
u1015,0.7314,0.7847,0.718
u1016,0.7618,0.8038,0.828
u1017,0.6135,0.7581,0.6179
u1018,0.7162,0.8008,0.7362
u1019,0.6703,0.7631,0.6932
u1020,0.8139,0.8316,0.7554
u1021,0.7536,0.84,0.7463
u1022,0.7245,0.738,0.7042
u1023,0.821,0.835,0.8213
u1024,0.7516,0.8047,0.7875
u1025,0.6983,0.8412,0.5891
u1026,0.7486,0.729,0.748
u1027,0.7496,0.7869,0.7011
u1028,0.784,0.8226,0.7505
u1029,0.7657,0.8194,0.7861
u1030,0.8228,0.813,0.8058
u1031,0.7539,0.8189,0.7118
u1032,0.7287,0.8575,0.7225
u1033,0.6915,0.8005,0.6899
u1034,0.6916,0.7733,0.7339
u1035,0.8011,0.8229,0.7426
u1036,0.738,0.7636,0.8113
u1037,0.7255,0.7822,0.6711
u1038,0.817,0.8131,0.7102
u1039,0.7017,0.821,0.7424
u1040,0.7164,0.8636,0.7389
u1041,0.7307,0.8481,0.7594
u1042,0.8117,0.7887,0.8577
u1043,0.6418,0.8269,0.7231
u1044,0.6945,0.8139,0.6656
u1045,0.7681,0.8048,0.815
u1046,0.7911,0.8059,0.7903
u1047,0.7273,0.801,0.677
u1048,0.7363,0.7662,0.6875
u1049,0.6887,0.7791,0.721
u1050,0.7102,0.792,0.7868
u1051,0.7869,0.7844,0.8256
u1052,0.7276,0.7901,0.7958
u1053,0.7759,0.8135,0.7952
u1054,0.7908,0.8189,0.7727
u1055,0.7981,0.8005,0.7992
u1056,0.713,0.7927,0.6318
u1057,0.727,0.7359,0.5287
u1058,0.7402,0.8198,0.7612
u1059,0.7746,0.8114,0.7872
u1060,0.7484,0.7792,0.7869
u1061,0.822,0.7995,0.8309
u1062,0.772,0.8292,0.706
u1063,0.7678,0.866,0.8401
u1064,0.7731,0.7857,0.7766
u1065,0.7947,0.8519,0.77
u1066,0.8339,0.8221,0.7424
u1067,0.8142,0.8277,0.9129
u1068,0.7648,0.7883,0.7575
u1069,0.8369,0.8432,0.7385
u1070,0.7728,0.8369,0.8648
u1071,0.7734,0.7762,0.8379
u1072,0.6676,0.7729,0.5376
u1073,0.6815,0.73,0.6469
u1074,0.7744,0.8296,0.7487
u1075,0.7646,0.7953,0.7979
u1076,0.7162,0.7415,0.7925
u1077,0.7014,0.8276,0.7721
u1078,0.687,0.7385,0.7631
u1079,0.7768,0.8259,0.789
u1080,0.6202,0.7956,0.5962
u1081,0.7586,0.8263,0.7803
u1082,0.7555,0.8143,0.7483
u1083,0.6617,0.7608,0.627
u1084,0.7149,0.819,0.7676
u1085,0.7735,0.8096,0.6432
u1086,0.763,0.8269,0.7097
u1087,0.7712,0.813,0.6698
u1088,0.8249,0.836,0.8264
u1089,0.6132,0.7445,0.6091
u1090,0.7414,0.81,0.7917
u1091,0.7365,0.849,0.7386
u1092,0.7496,0.8127,0.7398
u1093,0.7948,0.81,0.6949
u1094,0.7942,0.8004,0.7624
u1095,0.5475,0.7199,0.6794
u1096,0.7413,0.8075,0.831
u1097,0.2512,0.855,0.8095
u1098,0.7626,0.8031,0.7718
u1099,0.7515,0.8454,0.7279
u1100,0.7806,0.8229,0.821
u1101,0.779,0.8174,0.8307
u1102,0.8135,0.8699,0
u1103,0.7578,0.8082,0.7954
u1104,0.7197,0.8372,0.7609
u1105,0.7781,0.7899,0.8018
u1106,0.7693,0.8064,0.7257
u1107,0.7836,0.8114,0.7688
u1108,0.7303,0.8276,0.6435
u1109,0.6804,0.803,0.6652
u1110,0.7154,0.7771,0.7185
u1111,0.7029,0.8605,0.5664
u1112,0.7665,0.8387,0.8131
u1113,0.6936,0.8381,0.7708
u1114,0.7335,0.7629,0.72
u1115,0.797,0.8361,0.8196
u1116,0.7971,0.789,0.7248
u1117,0.7717,0.795,0.9073
u1118,0.6715,0.7879,0.6467
u1119,0.7722,0.8226,0.698
u1120,0.7773,0.7823,0.7019
u1121,0.816,0.8735,0.8458
u1122,0.743,0.8192,0.7013
u1123,0.6527,0.7094,0.7721
u1124,0.7014,0.8439,0.7076
u1125,0.765,0.8226,0.7769
u1126,0.7889,0.8691,0.8094
u1127,0.7601,0.8216,0.8269
u1128,0.7023,0.7598,0.7681
u1129,0.7347,0.7765,0.7812
u1130,0.7524,0.8031,0.7673
u1131,0.7507,0.7729,0.6733
u1132,0.7051,0.785,0.7504
u1133,0.7418,0.7429,0.677
u1134,0.8163,0.8323,0.7756
u1135,0.7651,0.7918,0.734
u1136,0.7646,0.8226,0.6742
u1137,0.8039,0.7932,0.7218
u1138,0.8067,0.8038,0.8256
u1139,0.7352,0.766,0.7416
u1140,0.5526,0.7752,0.6019
u1141,0.7516,0.8172,0.7827
u1142,0.7643,0.8495,0.7345
u1143,0.7729,0.8513,0.7701
u1144,0.8202,0.845,0.8042
u1145,0.7037,0.7983,0.5843
u1146,0.762,0.7516,0.7498
u1147,0.7549,0.8032,0.7771
u1148,0.8407,0.8335,0.8469
u1149,0.6949,0.7939,0.6859
u1150,0.7325,0.8258,0.6807
u1151,0.6939,0.7996,0.6621
u1152,0.6989,0.7948,0.7716
u1153,0.7592,0.8254,0.7455
u1154,0.7105,0.81,0.8381
u1155,0.8072,0.8222,0.8077
u1156,0.7236,0.7814,0.716
u1157,0.711,0.7526,0.8094
u1158,0.6969,0.8008,0.7279
u1159,0.7872,0.8419,0.7988
u1160,0.8074,0.8737,0.8599
u1161,0.7974,0.8459,0.674
u1162,0.7975,0.8181,0.7119
u1163,0.743,0.83,0.8532
u1164,0.8366,0.8287,0.8188
u1165,0.5506,0.7335,0.5769
u1166,0.7456,0.7516,0.677
u1167,0.7438,0.8817,0.7239
u1168,0.7416,0.8249,0.8457
u1169,0.6942,0.8449,0.7156
u1170,0.7661,0.7639,0.7559
u1171,0.7535,0.81,0.6776
u1172,0.672,0.7472,0.6608
u1173,0.7059,0.8357,0.7071
u1174,0.6128,0.6491,0.6289
u1175,0.7547,0.8265,0.8061
u1176,0.7585,0.7961,0.7794
u1177,0.803,0.8494,0.7153
u1178,0.7771,0.809,0.7963
u1179,0.7582,0.8194,0.7458
u1180,0.7743,0.818,0.7734
u1181,0.701,0.7879,0.7442
u1182,0.8071,0.8058,0.7725
u1183,0.68,0.8323,0.6811
u1184,0.7943,0.8514,0.7947
u1185,0.7663,0.8032,0.8292
u1186,0.7044,0.8195,0.7246
u1187,0.7821,0.7925,0.8255
u1188,0.6742,0.8184,0.7238
u1189,0.7662,0.8295,0.688
u1190,0.7443,0.793,0.6909
u1191,0.7724,0.832,0.7557
u1192,0.8408,0.8528,0.8565
u1193,0.7723,0.8291,0.8298
u1194,0.7493,0.8164,0.7063
u1195,0.7894,0.7814,0.7243
u1196,0.7304,0.8467,0.6974
u1197,0.8034,0.8402,0.7093
u1198,0.7728,0.8018,0.742
u1199,0.4749,0.8389,0.6821
u1200,0.7574,0.7759,0.7878
u1201,0.7853,0.8148,0.7306
u1202,0.6763,0.8051,0.6681
u1203,0.7947,0.8149,0.8535
u1204,0.76,0.8199,0.8524
u1205,0.6795,0.7264,0.7088
u1206,0.6722,0.8064,0.6327
u1207,0.6963,0.7916,0.7306
u1208,0.6861,0.8543,0.7004
u1209,0.7976,0.7967,0.7105
u1210,0.7867,0.8473,0.7167
u1211,0.7412,0.8695,0.7212
u1212,0.8444,0.8519,0.794
u1213,0.785,0.7738,0.7794
u1214,0.7148,0.8174,0.6539
u1215,0.7219,0.7867,0.7287
u1216,0.7547,0.8204,0.8057
u1217,0.7552,0.8182,0.8269
u1218,0.8258,0.84,0.7902
u1219,0.7234,0.8363,0.6676
u1220,0.6676,0.8473,0.7542
u1221,0.7317,0.7767,0.7244
u1222,0.7637,0.7569,0.8907
u1223,0.7016,0.7626,0.6979
u1224,0.8016,0.7256,0.7018
u1225,0.7964,0.8358,0.827
u1226,0.7787,0.7833,0.6429
u1227,0.7369,0.852,0.7251
u1228,0.7258,0.8047,0.7511
u1229,0.6579,0.7905,0.7176
u1230,0.7762,0.7454,0.7077
u1231,0.8246,0.8193,0.7599
u1232,0.8093,0.844,0.8503
u1233,0.7415,0.8144,0.7202
u1234,0.774,0.8083,0.7386
u1235,0.7381,0.8595,0.7317
u1236,0.8223,0.8207,0.7719
u1237,0.7307,0.7426,0.8652
u1238,0.7484,0.8184,0.772
u1239,0.7078,0.8325,0.7033
u1240,0.6272,0.7906,0.6454
u1241,0.565,0.7661,0.5524
u1242,0.7802,0.8204,0.8133
u1243,0.7513,0.8364,0.6301
u1244,0.713,0.8012,0.7418
u1245,0.8008,0.8279,0.7558
u1246,0.7698,0.7596,0.7217
u1247,0.7745,0.8117,0.7654
u1248,0.7304,0.7991,0.7221
u1249,0.7825,0.8293,0.8438
u1250,0.7308,0.8277,0.6865
u1251,0.6398,0.7366,0.6503
u1252,0.7553,0.7777,0.7805
u1253,0.6797,0.8059,0.6727
u1254,0.7478,0.7908,0.7317
u1255,0.7592,0.8508,0.8073
u1256,0.7854,0.7981,0.7553
u1257,0.82,0.8589,0.8347
u1258,0.6504,0.7656,0.7266
u1259,0.6624,0.7506,0.6834
u1260,0.7596,0.8404,0.7686
u1261,0.6779,0.8388,0.6719
u1262,0.7361,0.8675,0.7632
u1263,0.8206,0.7581,0.711
u1264,0.3365,0.7924,0.8484
u1265,0.735,0.8174,0.7854
u1266,0.7333,0.7691,0.7454
u1267,0.7668,0.8234,0.7919
u1268,0.6591,0.7388,0.6963
u1269,0.7207,0.7758,0.7325
u1270,0.7925,0.7678,0.6357
u1271,0.8166,0.8141,0.8624
u1272,0.7784,0.836,0.8005
u1273,0.7335,0.8533,0.6603
u1274,0.8105,0.8539,0.8222
u1275,0.7937,0.8415,0.6121
u1276,0.6721,0.7361,0.7364
u1277,0.7234,0.7754,0.7809
u1278,0.7944,0.831,0.7623
u1279,0.6864,0.8095,0.7106
u1280,0.6721,0.784,0.7395
u1281,0.7881,0.7968,0.7711
u1282,0.7598,0.8493,0.7364
u1283,0.6955,0.8237,0.7131
u1284,0.6922,0.7595,0.7362
u1285,0.711,0.8163,0.744
u1286,0.8068,0.8727,0.7968
u1287,0.6738,0.8005,0.7422
u1288,0.6894,0.73,0.6625
u1289,0.8057,0.8286,0.8178
u1290,0.7411,0.8067,0.7259
u1291,0.7986,0.8497,0.7381
u1292,0.6658,0.755,0.705
u1293,0.7032,0.8036,0.6551
u1294,0.7124,0.824,0.7546
u1295,0.7871,0.8268,0.8474
u1296,0.6188,0.8263,0.7519
u1297,0.7638,0.8293,0.8017
u1298,0.7763,0.8095,0.7673
u1299,0.7257,0.7994,0.7621
u1300,0.7402,0.7624,0.7543
u1301,0.7362,0.8133,0.722
u1302,0.7374,0.8325,0.7913
u1303,0.7267,0.7864,0.6871
u1304,0.7197,0.8355,0.7063
u1305,0.7421,0.802,0.7327
u1306,0.6834,0.7663,0.7203
u1307,0.7248,0.786,0.6691
u1308,0.6874,0.7973,0.6264
u1309,0.7652,0.8197,0.7591
u1310,0.7379,0.8102,0.7054
u1311,0.6562,0.7919,0.6048
u1312,0.7306,0.7956,0.7737
u1313,0.6678,0.735,0.7117
u1314,0.7884,0.8061,0.7633
u1315,0.714,0.8406,0.7937
u1316,0.7002,0.8198,0.7504
u1317,0.6598,0.8733,0.5888
u1318,0.6903,0.7991,0.7225
u1319,0.6449,0.829,0.619
u1320,0.8561,0.943,0.8896
u1321,0.6244,0.8357,0.6028
u1322,0.7801,0.7719,0.7458
u1323,0.7497,0.7855,0.8024
u1324,0.7459,0.8015,0.705
u1325,0.6892,0.7591,0.6913
u1326,0.7905,0.8412,0.7794
u1327,0.7486,0.8168,0.6535
u1328,0.2758,0.8051,0.729
u1329,0.7124,0.8298,0.7083
u1330,0.7555,0.7904,0.8409
u1331,0.7207,0.7621,0.782
u1332,0.7971,0.8282,0.7154
u1333,0.6912,0.7859,0.6609
u1334,0.7687,0.8427,0.807
u1335,0.6991,0.7645,0.5473
u1336,0.7263,0.7852,0.7518
u1337,0.736,0.8205,0.7235
u1338,0.7574,0.8162,0.71
u1339,0.676,0.7093,0.6651
u1340,0.2994,0.8209,0.6217
u1341,0.7333,0.7565,0.6795
u1342,0.7304,0.8072,0.7952
u1343,0.7767,0.8391,0.7854
u1344,0.6537,0.7824,0.6787
u1345,0.4955,0.8482,0.5188
u1346,0.7053,0.8333,0.8092
u1347,0.7477,0.7704,0.6525
u1348,0.735,0.7725,0.7037
u1349,0.7056,0.8256,0.6881
u1350,0.4823,0.301,0
u1351,0.7942,0.7888,0.7507
u1352,0.7777,0.7834,0.8628
u1353,0.795,0.8219,0.7879
u1354,0.7957,0.776,0.7828
u1355,0.6997,0.771,0.6474
u1356,0.793,0.7885,0.8026
u1357,0.7353,0.7792,0.7774
u1358,0.647,0.7856,0.759
u1359,0.7005,0.712,0.7013
u1360,0.703,0.7695,0.6508
u1361,0.5835,0.7118,0.5785
u1362,0.7734,0.733,0.6866
u1363,0.7375,0.7952,0.7272
u1364,0.6359,0.7944,0.6986
u1365,0.7237,0.813,0.7261
u1366,0.7029,0.7887,0.6293
u1367,0.7441,0.7815,0.7086
u1368,0.8176,0.8133,0.7302
u1369,0.7453,0.7393,0.6908
u1370,0.7406,0.8323,0.6715
u1371,0.765,0.7059,0.7415
u1372,0.753,0.7436,0.7083
u1373,0.7872,0.7749,0.7319
u1374,0.7093,0.8045,0.6165
u1375,0.7333,0.8489,0.7109
u1376,0.6461,0.7735,0.7372
u1377,0.82,0.8138,0.7884
u1378,0.7465,0.7098,0.7303
u1379,0.6252,0.8286,0.6349
u1380,0.4789,0.8453,0.8313
u1381,0.824,0.8444,0.8553
u1382,0.5873,0.7806,0.609
u1383,0.7427,0.6724,0.6433
u1384,0.6737,0.8323,0.596
u1385,0.6914,0.7612,0.7193
u1386,0.7034,0.8192,0.7148
u1387,0.7248,0.8081,0.7178
u1388,0.7268,0.7939,0.7809
u1389,0.537,0.864,0.4286
u1390,0.7036,0.8206,0.6944
u1391,0.7519,0.7903,0.7584
u1392,0.7498,0.7812,0.7061
u1393,0.6711,0.7633,0.8259
u1394,0.6872,0.8283,0.7434
u1395,0.7872,0.8573,0.6566
u1396,0.7345,0.8119,0.8142
u1397,0.6553,0.6841,0.6828
u1398,0.712,0.7898,0.7156
u1399,0.7667,0.7797,0.81
u1400,0.7345,0.7738,0.7352
u1401,0.6247,0.7202,0.7222
u1402,0.6841,0.7599,0.5939
u1403,0.8038,0.7902,0.6393
u1404,0.6394,0.8201,0.635
u1405,0.6757,0.694,0.5673
u1406,0.706,0.7391,0.6456
u1407,0.7577,0.7608,0.7146
u1408,0.7531,0.8266,0.8406
u1409,0.7524,0.8001,0.8012
u1410,0.7465,0.7441,0.7074
u1411,0.7346,0.8095,0.7554
u1412,0.6517,0.8032,0.6377
u1413,0.6958,0.7464,0.6619
u1414,0.7676,0.8449,0.7424
u1415,0.7346,0.7855,0.7443
u1416,0.7069,0.7409,0.6578
u1417,0.6785,0.7542,0.7504
u1418,0.8196,0.7614,0.7481
u1419,0.7068,0.7913,0.6112
u1420,0.7392,0.7565,0.7216
u1421,0.7716,0.7435,0.7822
u1422,0.7117,0.781,0.7559
u1423,0.7316,0.7415,0.8148
u1424,0.7718,0.8299,0.748
u1425,0.7101,0.853,0.7352
u1426,0.5675,0.6186,0.6122
u1427,0.4312,0.6092,0.5476
u1428,0.7827,0.7829,0.7425
u1429,0.6222,0.7591,0.7538
u1430,0.7269,0.7916,0.6925
u1431,0.7671,0.7314,0.7818
u1432,0.7696,0.7981,0.6994
u1433,0.7398,0.8014,0.6797
u1434,0.7976,0.7898,0.7253
u1435,0.7026,0.793,0.6625
u1436,0.7085,0.7352,0.7252
u1437,0.7408,0.7985,0.744
u1438,0.6756,0.7693,0.5863
u1439,0.7431,0.904,0.7594
u1440,0.8013,0.8387,0.8614
u1441,0.6552,0.7304,0.615
u1442,0.645,0.8159,0.692
u1443,0.7141,0.8101,0.6038
u1444,0.7385,0.8093,0.6667
u1445,0.7693,0.7891,0.77
u1446,0.8138,0.8143,0.752
u1447,0.7697,0.817,0.8227
u1448,0.7783,0.8,0.7797
u1449,0.6887,0.7639,0.6235
u1450,0.6473,0.7292,0.6875
u1451,0.6844,0.8511,0.6604
u1452,0.7667,0.8237,0.6956
u1453,0.7442,0.7682,0.7277
u1454,0.7342,0.8281,0.7211
u1455,0.8306,0.9094,0.8348
u1456,0.702,0.8181,0.7097
u1457,0.7026,0.7181,0.7117
u1458,0.7808,0.7531,0.7561
u1459,0.6734,0.8365,0.7827
u1460,0.6898,0.7865,0.7559
u1461,0.609,0.8013,0.6985
u1462,0.6,0.8869,0.5642
u1463,0.6797,0.7449,0.7693
u1464,0.7295,0.7779,0.7596
u1465,0.6788,0.7801,0.6866
u1466,0.7255,0.8106,0.7357
u1467,0.6293,0.8766,0.7843
u1468,0.7633,0.8386,0.7821
u1469,0.6473,0.8427,0.7122
u1470,0.7443,0.7553,0.7275
u1471,0.665,0.8162,0.7473
u1472,0.6747,0.7601,0.7021
u1473,0.6814,0.8431,0.7112
u1474,0.705,0.677,0.7192
u1475,0.7027,0.7955,0.8094
u1476,0.6781,0.75,0.7619
u1477,0.6451,0.8154,0.7043
u1478,0.7029,0.8327,0.7373
u1479,0.7434,0.8453,0.7817
u1480,0.7134,0.7344,0.6268
u1481,0.7102,0.696,0.5847
u1482,0.7297,0.8178,0.775
u1483,0.6705,0.7392,0.8214
u1484,0.6233,0.7735,0.5963
u1485,0.6634,0.7471,0.508
u1486,0.717,0.7687,0.6632
u1487,0.7119,0.7934,0.7217
u1488,0.6723,0.7182,0.7799
u1489,0.7568,0.6838,0.736
u1490,0.6704,0.7638,0.663
u1491,0.677,0.7691,0.8008
u1492,0.6913,0.747,0.6726
u1493,0.7005,0.706,0.598
u1494,0.7699,0.7835,0.7106
u1495,0.646,0.8209,0.5674
u1496,0.7469,0.7348,0.7433
u1497,0.7403,0.8173,0.7925
u1498,0.7692,0.8421,0.807
u1499,0.7285,0.7312,0.7559
u1500,0.7187,0.7401,0.7569
u1501,0.7084,0.7434,0.7111
u1502,0.717,0.7812,0.716
u1503,0.6264,0.7686,0.6762
u1504,0.7013,0.7468,0.7407
u1505,0.656,0.7013,0.5476
u1506,0.7441,0.8026,0.6826
u1507,0.7205,0.6987,0.6917
u1508,0.8015,0.7789,0.8077
u1509,0.6598,0.7346,0.6822
u1510,0.6708,0.7607,0.7213
u1511,0.7324,0.7722,0.816
u1512,0.6678,0.7286,0.6084
u1513,0.7429,0.7242,0.6495
u1514,0.6679,0.8556,0.6208
u1515,0.6748,0.7869,0.624
u1516,0.7013,0.7866,0.7826
u1517,0.659,0.823,0.6494
u1518,0.771,0.6512,0.6786
u1519,0.6627,0.7101,0.7481
u1520,0.7519,0.7894,0.8248
u1521,0.7488,0.8306,0.7419
u1522,0.737,0.89,0.6831
u1523,0.7229,0.7606,0.7962
u1524,0.7945,0.7571,0.6945
u1525,0.6552,0.7534,0.7438
u1526,0.7512,0.8421,0.6951
u1527,0.6535,0.7488,0.5254
u1528,0.7467,0.7286,0.7029
u1529,0.716,0.8125,0.7022
u1530,0.7374,0.7644,0.683
u1531,0.6815,0.768,0.6916
u1532,0.7621,0.7596,0.7537
u1533,0.7875,0.7475,0.8
u1534,0.6176,0.7438,0.6347
u1535,0.6673,0.8309,0.7349
u1536,0.6862,0.8047,0.7563
u1537,0.7332,0.7154,0.7293
u1538,0.757,0.7963,0.7695
u1539,0.7836,0.7467,0.8042
u1540,0.7238,0.846,0.6936
u1541,0.634,0.7272,0.6056
u1542,0.7153,0.7062,0.6742
u1543,0.5642,0.6993,0.5341
u1544,0.7196,0.7931,0.66
u1545,0.7131,0.7541,0.7029
u1546,0.6695,0.7514,0.6908
